TIME,POSITION,VELOCITY
0.321,-1.21429,-5.14077,5,1
0.322,-1.21942,-5.13158,5,1
0.323,-1.22454,-5.12236,5,1
0.324,-1.22966,-5.11314,5,1
0.325,-1.23476,-5.10389,5,1
0.326,-1.23985,-5.09463,5,1
0.327,-1.24494,-5.08535,5,1
0.328,-1.25002,-5.07606,5,1
0.329,-1.25508,-5.06675,5,1
0.33,-1.26014,-5.05743,5,1
0.331,-1.26519,-5.04809,5,1
0.332,-1.27023,-5.03873,5,1
0.333,-1.27526,-5.02936,5,1
0.334,-1.28028,-5.01998,5,1
0.335,-1.28529,-5.01058,5,1
0.336,-1.29029,-5.00117,5,1
0.337,-1.29528,-4.99175,5,1
0.338,-1.30026,-4.98231,5,1
0.339,-1.30523,-4.97286,5,1
0.34,-1.3102,-4.9634,5,1
0.341,-1.31515,-4.95392,5,1
0.342,-1.3201,-4.94443,5,1
0.343,-1.32503,-4.93493,5,1
0.344,-1.32996,-4.92542,5,1
0.345,-1.33487,-4.9159,5,1
0.346,-1.33978,-4.90636,5,1
0.347,-1.34468,-4.89681,5,1
0.348,-1.34956,-4.88726,5,1
0.349,-1.35444,-4.87769,5,1
0.35,-1.35931,-4.86811,5,1
0.351,-1.36417,-4.85853,5,1
0.352,-1.36902,-4.84893,5,1
0.353,-1.37386,-4.83932,5,1
0.354,-1.37869,-4.82971,5,1
0.355,-1.38351,-4.82008,5,1
0.356,-1.38832,-4.81045,5,1
0.357,-1.39312,-4.80081,5,1
0.358,-1.39791,-4.79116,5,1
0.359,-1.40269,-4.7815,5,1
0.36,-1.40746,-4.77184,5,1
0.361,-1.41222,-4.76216,5,1
0.362,-1.41698,-4.75248,5,1
0.363,-1.42172,-4.74279,5,1
0.364,-1.42645,-4.7331,5,1
0.365,-1.43118,-4.7234,5,1
0.366,-1.43589,-4.71369,5,1
0.367,-1.44059,-4.70397,5,1
0.368,-1.44529,-4.69425,5,1
0.369,-1.44997,-4.68453,5,1
0.37,-1.45465,-4.6748,5,1
0.371,-1.45931,-4.66506,5,1
0.372,-1.46397,-4.65532,5,1
0.373,-1.46861,-4.64557,5,1
0.374,-1.47325,-4.63582,5,1
0.375,-1.47787,-4.62607,5,1
0.376,-1.48249,-4.61631,5,1
0.377,-1.4871,-4.60654,5,1
0.378,-1.49169,-4.59678,5,1
0.379,-1.49628,-4.58701,5,1
0.38,-1.50086,-4.57723,5,1
0.381,-1.50543,-4.56745,5,1
0.382,-1.50998,-4.55767,5,1
0.383,-1.51453,-4.54789,5,1
0.384,-1.51907,-4.53811,5,1
0.385,-1.5236,-4.52832,5,1
0.386,-1.52812,-4.51853,5,1
0.387,-1.53262,-4.50874,5,1
0.388,-1.53712,-4.49894,5,1
0.389,-1.54161,-4.48915,5,1
0.39,-1.54609,-4.47935,5,1
0.391,-1.55056,-4.46956,5,1
0.392,-1.55502,-4.45976,5,1
0.393,-1.55947,-4.44996,5,1
0.394,-1.56391,-4.44016,5,1
0.395,-1.56834,-4.43036,5,1
0.396,-1.57276,-4.42056,5,1
0.397,-1.57717,-4.41076,5,1
0.398,-1.58157,-4.40097,5,1
0.399,-1.58597,-4.39117,5,1
0.4,-1.59035,-4.38137,5,1
0.401,-1.59472,-4.37157,5,1
0.402,-1.59908,-4.36178,5,1
0.403,-1.60343,-4.35198,5,1
0.404,-1.60777,-4.34219,5,1
0.405,-1.61211,-4.3324,5,1
0.406,-1.61643,-4.32261,5,1
0.407,-1.62074,-4.31282,5,1
0.408,-1.62505,-4.30303,5,1
0.409,-1.62934,-4.29325,5,1
0.41,-1.63362,-4.28347,5,1
0.411,-1.6379,-4.27369,5,1
0.412,-1.64216,-4.26392,5,1
0.413,-1.64641,-4.25414,5,1
0.414,-1.65066,-4.24437,5,1
0.415,-1.65489,-4.23461,5,1
0.416,-1.65912,-4.22485,5,1
0.417,-1.66333,-4.21509,5,1
0.418,-1.66754,-4.20533,5,1
0.419,-1.67173,-4.19558,5,1
0.42,-1.67592,-4.18583,5,1
0.421,-1.6801,-4.17609,5,1
0.422,-1.68426,-4.16635,5,1
0.423,-1.68842,-4.15662,5,1
0.424,-1.69257,-4.14689,5,1
0.425,-1.6967,-4.13717,5,1
0.426,-1.70083,-4.12745,5,1
0.427,-1.70495,-4.11774,5,1
0.428,-1.70906,-4.10803,5,1
0.429,-1.71315,-4.09833,5,1
0.43,-1.71724,-4.08863,5,1
0.431,-1.72132,-4.07894,5,1
0.432,-1.72539,-4.06926,5,1
0.433,-1.72945,-4.05958,5,1
0.434,-1.7335,-4.0499,5,1
0.435,-1.73754,-4.04024,5,1
0.436,-1.74157,-4.03058,5,1
0.437,-1.74559,-4.02093,5,1
0.438,-1.7496,-4.01128,5,1
0.439,-1.75361,-4.00164,5,1
0.44,-1.7576,-3.99201,5,1
0.441,-1.76158,-3.98239,5,1
0.442,-1.76555,-3.97277,5,1
0.443,-1.76952,-3.96316,5,1
